product_id,title,description,product_type,product_tags,product_collections,shopify_cdn_url,local_path
16179,gingham lace top,blue gingham crop top cute lace detail charming versatile fit take desk dinner effortlessly top feature curved vneck made cotton super breathable light also love cotton sustainable,Top,"{'Colour': 'Blue', 'Print': 'Checks'}","bachelorette season, brunch ready, date ready, gingham grace, gingham grace x polka, midnight sapphire, mystic blue",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/9th_aug_Virgio4762_1600x.jpg?v=1723629747,D:\flickd\data_preprocessing\catalog_images.csv\16179.jpg
16186,cool knit regular t-shirt,placid blue regular tshirt musthave round neckline short sleeve crafted lightweight jersey knit fabric organic biodegradable,Tshirt,"{'Colour': 'Blue', 'Print': 'Solid'}","midnight sapphire, mystic blue, street luxe, stripe club x elevated essentials, the classic edit, versatile tops",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/26thJulyVirgio-1708_1e4880eb-36e4-4f4b-98ed-17d9b1319e6d_1600x.jpg?v=1724410402,D:\flickd\data_preprocessing\catalog_images.csv\16186.jpg
16190,easy knit regular t-shirt,coconut milk regular tshirt musthave round neckline short sleeve crafted lightweight jersey knit fabric organic biodegradable,Tshirt,"{'Colour': 'White', 'Print': 'Solid'}","pink snow, street luxe, stripe club x elevated essentials, the classic edit, white bloom",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/26thJulyVirgio-1496_41dbd2cf-a4de-4029-a522-20f86f6f9824_512x.jpg?v=1724410447,D:\flickd\data_preprocessing\catalog_images.csv\16190.jpg
16192,edgy knit extended sleeve top,coconut milk extended sleeve top ultimate cool girl regular relaxed fit crafted soft jersey knit fabric organic biodegradable,Top,"{'Colour': 'White', 'Print': 'Solid'}","denim & beyond, pink snow, stripe club x elevated essentials, white bloom",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/26thJulyVirgio-1523_1600x.jpg?v=1722682499,D:\flickd\data_preprocessing\catalog_images.csv\16192.jpg
16194,cool knit extended sleeve top,jet black extended sleeve top ultimate cool girl regular relaxed fit crafted lightweight jersey knit fabric organic biodegradable,Top,"{'Colour': 'Black', 'Print': 'Solid'}","crimson night, deep black, denim & beyond, midnight sapphire, stripe club x elevated essentials",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/26thJulyVirgio-1752_1600x.jpg?v=1722682565,D:\flickd\data_preprocessing\catalog_images.csv\16194.jpg
16197,chic knit fitted top,winter pearl knitted top chic style fitted throughout crafted soft jersey knit fabric organic biodegradable,Top,"{'Colour': 'Light Green', 'Print': 'Solid'}","brunch ready, denim & beyond, green breeze, stripe club x elevated essentials",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/26thJulyVirgio-1452_512x.jpg?v=1722682673,D:\flickd\data_preprocessing\catalog_images.csv\16197.jpg
16200,plush knit fitted top,pink knitted top chic style fitted throughout crafted soft jersey knit fabric organic biodegradable,Top,"{'Colour': 'Pink', 'Print': 'Solid'}","brunch ready, denim & beyond, kiss & tell, pink bloom, pink snow, stripe club x elevated essentials, versatile tops",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/26thJulyVirgio-1576_06ba4627-58d7-4d29-a02b-70e75a7713b0_1600x.jpg?v=1722683248,D:\flickd\data_preprocessing\catalog_images.csv\16200.jpg
16202,bold knit sleeveless top,fiery red sleeveless crop top front button closure bold yet casual style feature scoop neckline designed slim fit throughout crafted soft knit fabric biodegradable sustainable,Top,"{'Colour': 'Red', 'Print': 'Solid'}","crimson night, fiery red, kiss & tell, red velvet, stripe club x elevated essentials",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/26thJulyVirgio-1539_1600x.jpg?v=1722682329,D:\flickd\data_preprocessing\catalog_images.csv\16202.jpg
16205,sleek knit sleeveless top,black sleeveless crop top front button closure new goto feature scoop neckline designed slim fit throughout crafted soft knit fabric biodegradable sustainable,Top,"{'Colour': 'Black', 'Print': 'Solid'}","crimson night, deep black, midnight sapphire, stripe club x elevated essentials",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/26thJulyVirgio-1269.jpg?v=1722682256&quality=60&width=512,D:\flickd\data_preprocessing\catalog_images.csv\16205.jpg
16208,comfy crop boxy t-shirt,classic blue crop tshirt contrast neck band cool wardrobe essential boxy fit airy short sleeve crafted soft knit fabric organic biodegradable,Tshirt,"{'Colour': 'Light Blue', 'Print': 'Solid'}","bleed blue, denim & beyond, midnight sapphire, street luxe, stripe club x elevated essentials, the classic edit",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/26thJulyVirgio-1642_1600x.jpg?v=1722682445,D:\flickd\data_preprocessing\catalog_images.csv\16208.jpg
16210,casual crop boxy t-shirt,winter pearl crop tshirt contrast neck band cool wardrobe essential boxy fit airy short sleeve crafted soft knit fabric biodegradable sustainable,Tshirt,"{'Colour': 'Light Green', 'Print': 'Solid'}","denim & beyond, green breeze, street luxe, stripe club x elevated essentials, the classic edit, versatile tops",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/26thJulyVirgio-0514_1600x.jpg?v=1722682376,D:\flickd\data_preprocessing\catalog_images.csv\16210.jpg
16214,airy knit boxy t-shirt,black cropped tshirt essential every season designed boxy fit relaxed feel round neckline short sleeve crafted lightweight knit fabric organic biodegradable,Tshirt,"{'Colour': 'Black', 'Print': 'Solid'}","crimson night, deep black, denim & beyond, midnight sapphire, street luxe, stripe club x elevated essentials, the classic edit",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/26thJulyVirgio-1684_512x.jpg?v=1722682115,D:\flickd\data_preprocessing\catalog_images.csv\16214.jpg
16217,charming knit crop t-shirt,pink cropped tshirt spell barbiecore keep casual boxy fit round neckline crafted lightweight knit fabric ecoconscious biodegradable,Tshirt,"{'Colour': 'Pink', 'Print': 'Solid'}","denim & beyond, kiss & tell, pink bloom, pink snow, street luxe, stripe club x elevated essentials, the classic edit",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/26thJulyVirgio-1284.jpg?v=1722682185&quality=60&width=512,D:\flickd\data_preprocessing\catalog_images.csv\16217.jpg
16219,cool knit boxy t-shirt,white cropped tshirt wardrobe staple designed boxy fit relaxed feel round neckline short sleeve crafted lightweight knit fabric organic biodegradable,Tshirt,"{'Colour': 'White', 'Print': 'Solid'}","denim & beyond, pink snow, street luxe, stripe club x elevated essentials, the classic edit, white bloom",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/26thJulyVirgio-1343_1600x.jpg?v=1722682024,D:\flickd\data_preprocessing\catalog_images.csv\16219.jpg
16222,playful knit crop t-shirt,sky blue cropped tshirt cute print perfect casual day boxy fit round neckline crafted lightweight knit fabric ecoconscious biodegradable,Tshirt,"{'Colour': 'Sky Blue', 'Print': 'Solid'}","bleed blue, midnight sapphire, street luxe, stripe club x elevated essentials, the classic edit",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/9th_aug_Virgio4566_1600x.jpg?v=1723622167,D:\flickd\data_preprocessing\catalog_images.csv\16222.jpg
16226,cosmic flare cotton dress,green fit flare midi dress elegant piece feature front open zip detail designed waist contrast smocking cinched waist crafted cotton poplin organic biodegradable,Dress,"{'Colour': 'Green', 'Print': 'Solid'}","autumn pop, celeb picks, collared dress, denim & beyond, festive essentials, fit and flare dress, green breeze, midi dresses, organic cotton dresses for women, pool party dresses, santa's chic list, vacation vibe, vintage bloom, work wear",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/26thJulyVirgio-1141_1600x.jpg?v=1722602150,D:\flickd\data_preprocessing\catalog_images.csv\16226.jpg
16230,luxe smocked cotton dress,blue white strappy midi dress elegant style feature multi colour waist smocking cinched waist designed fit flare silhouette adjustable strap crafted cotton poplin biodegradable,Dress,"{'Colour': 'Blue and White', 'Print': 'Stripe'}","autumn pop, bachelorette season, celeb picks, denim & beyond, festive essentials, midnight sapphire, vacation vibe, vintage bloom, white bloom, work wear",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/26thJulyVirgio-1014_512x.jpg?v=1722602027,D:\flickd\data_preprocessing\catalog_images.csv\16230.jpg
16234,empire flare cotton dress,blue midi dress feature chic bow tieup detail back designed fit flare silhouette pocket square neckline crafted cotton poplin organic biodegradable,Dress,"{'Colour': 'Blue', 'Print': 'Solid'}","autumn pop, brunch ready, celeb picks, denim & beyond, fit and flare dress, midi dresses, midnight sapphire, mystic blue, organic cotton dresses for women, pool party dresses, sunlit serenity, threads of freedom, vacation vibe",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/26thJulyVirgio-0431_1600x.jpg?v=1722602089,D:\flickd\data_preprocessing\catalog_images.csv\16234.jpg
16239,plush smocked cotton dress,elevate wardrobe black strappy midi dress featuring cinched waist fitandflare silhouette adjustable strap crafted organic biodegradable cottonpoplin perfect blend style sustainability,Dress,"{'Colour': 'Black', 'Print': 'Solid'}","autumn pop, black dresses, black dresses for her - ethical fashion, crimson night, deep black, festive essentials, fit and flare dress, midi dresses, midnight sapphire, organic cotton dresses for women, party wear, posh + smocking, santa's chic list, vacation vibe, vintage bloom, work wear",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/26thJulyVirgio-1916_1600x.jpg?v=1722601896,D:\flickd\data_preprocessing\catalog_images.csv\16239.jpg
16244,regal flare cotton dress,green fit flare midi dress uber impressive feature pleated neckline pocket crafted cotton poplin organic biodegradable,Dress,"{'Colour': 'Green', 'Print': 'Solid'}","autumn pop, bachelorette season, celeb picks, dainty dresses, festive essentials, fit and flare dress, green breeze, midi dresses, vacation vibe, vintage bloom",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/26thJulyVirgio-1099_1600x.jpg?v=1722602221,D:\flickd\data_preprocessing\catalog_images.csv\16244.jpg
16247,comfy cotton smocking top,maroon sleeveless smocking top gorgeous instant headturner smocking detail give fitted look hug curve right place made cottonpoplin top feel super soft comfy prop cotton mindful planet,Top,"{'Colour': 'Red', 'Print': 'Solid'}","autumn pop, crimson night, mocha mousse, red velvet",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/26thJulyVirgio-0931_512x.jpg?v=1722510259,D:\flickd\data_preprocessing\catalog_images.csv\16247.jpg
16250,versatile cotton crop top,khakhi brown crop top padded shoulder uber chic collar button front give sleek look perfect occasion made cottonpoplin top ensures maximum ease comfort day cotton also sustainable choice,Top,"{'Colour': 'Brown', 'Print': 'Solid'}","autumn pop, brunch ready, mocha mousse, vacation vibe, work wear",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/26thJulyVirgio-0466_1600x.jpg?v=1722509732,D:\flickd\data_preprocessing\catalog_images.csv\16250.jpg
16253,chic cotton cut-out dress,sky blue cutout dress understated elegance hint sexy fit flare design give fitted yet airy feel breeze occasion effortlessly made cottonpoplin dress super comfy easy slip youll also love cotton greener ecoconscious choice,Dress,"{'Colour': 'Blue', 'Print': 'Solid'}","autumn pop, brunch ready, denim & beyond, festive essentials, midnight sapphire, mini dresses, mystic blue, pool party dresses, vacation vibe",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/23rdAugVirgio0860_2211f2aa-54f0-4699-a5e9-0ab97f257437_1600x.jpg?v=1725022990,D:\flickd\data_preprocessing\catalog_images.csv\16253.jpg
16256,cotton puff sleeve shirt,green shirt featuring puff sleeve uber cute versatile look take easily day night made cottonpoplin perfect mix casual style maximum comfort major love cotton sustainable choice well,Shirt,"{'Colour': 'Green', 'Print': 'Solid'}","autumn pop, green breeze, santa's chic list, street luxe, the classic edit, threads of freedom, vintage bloom, work wear",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/26thJulyVirgio-0480_512x.jpg?v=1722510072,D:\flickd\data_preprocessing\catalog_images.csv\16256.jpg
16260,stylish cotton midi dress,dark blue midi dress gather detail make casual yet glam statement puff sleeve give vintage drama fit flare design add breathability give fitted yet flowy look made cottonpoplin dress easygoing vibe also love cotton sustainable pick,Dress,"{'Colour': 'Blue', 'Print': 'Solid'}","autumn pop, brunch ready, denim & beyond, fit and flare dress, midi dresses, midnight sapphire, mystic blue, organic cotton dresses for women, pool party dresses, threads of freedom, vacation vibe",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/26thJulyVirgio-1060_1600x.jpg?v=1722509859,D:\flickd\data_preprocessing\catalog_images.csv\16260.jpg
16264,poplin mini tier dress,maroon mini tier dress make gorgeous bold statement style versatile easily take desk dinner fit flare design add breathability made cottonpoplin dress easy breezy cotton also ecoconscious choice,Dress,"{'Colour': 'Red', 'Print': 'Solid'}","autumn pop, crimson night, fit and flare dress, gingham grace x polka, mini dresses, organic cotton dresses for women, red velvet",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/26th_July_Virgio-0112_512x.jpg?v=1722598902,D:\flickd\data_preprocessing\catalog_images.csv\16264.jpg
16268,cotton mini tier dress,black white mini tier dress effortless style written easily take casual brunch cocktail hour fit flare design add breathability made cotton poplin dress uber comfy breezy youll also love cotton sustainable,Dress,"{'Colour': 'Black', 'Print': 'Floral'}","autumn pop, black dresses, black dresses for her - ethical fashion, brunch ready, crimson night, festive essentials, fit and flare dress, gingham grace x polka, midnight sapphire, mini dresses, posh + smocking",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/26th_July_Virgio-0225_1600x.jpg?v=1722598731,D:\flickd\data_preprocessing\catalog_images.csv\16268.jpg
16272,classy cotton co-ord set,black coord set featuring mini short patch pocket shirt chic versatile look take casual brunch poolside party easily made cottonpoplin relax lounge around day fun fact cotton also sustainable choice,Co-Ord,"{'Colour': 'Black', 'Print': 'Solid'}","autumn awaits, autumn pop, crimson night, denim & beyond, midnight sapphire, work wear",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/26th_July_Virgio-0844_512x.jpg?v=1722599923,D:\flickd\data_preprocessing\catalog_images.csv\16272.jpg
16275,shorts cotton floral mini shorts,blue white floral printed mini short patch pocket get vacay mood instantly made cottonpoplin short ensure relaxed fit lounge around day fun fact cotton also ecofriendly sustainable pick,Shorts,"{'Colour': 'Blue', 'Print': 'Floral'}","autumn awaits, autumn pop, midnight sapphire, mystic blue, vacation vibe",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/26th_July_Virgio-0628_1600x.jpg?v=1722599047,D:\flickd\data_preprocessing\catalog_images.csv\16275.jpg
16278,cotton floral co-ord set,coord set mini short patch pocket shirt versatile pick blue white fit feature classic floral print made cottonpoplin easily lounge around day also love cotton sustainable choice,Co-Ord,"{'Colour': 'Blue', 'Print': 'Floral'}","autumn awaits, autumn pop, denim & beyond, midnight sapphire, mystic blue, threads of freedom, vacation vibe",https://cdn.shopify.com/s/files/1/0785/1674/8585/files/26th_July_Virgio-0646_1600x.jpg?v=1722599067,D:\flickd\data_preprocessing\catalog_images.csv\16278.jpg
